Row.names,Horodateur,Sexe,Age,Race,Nombre,Logement,Zone,Ext,Obs,Timide,Calme,Effrayé,Intelligent,Vigilant,Perséverant,Affectueux,Amical,Solitaire,Brutal,Dominant,Agressif,Impulsif,Prévisible,Distrait,Abondance,PredOiseau,PredMamm,Plus
460,2021-03-13 13:19:36 UTC,F,2a10,EUR,2,MI,R,2,3,4,3,4,5,5,2,5,2,4,1,3,5,2,3,2,3,2,3,
461,2021-03-13 13:20:41 UTC,F,2a10,EUR,3,ML,R,1,3,4,4,1,5,5,3,5,3,4,4,5,5,3,5,3,3,2,2,
462,2021-03-13 13:22:31 UTC,M,2a10,EUR,2,ML,R,3,3,4,4,4,4,4,4,5,3,1,1,2,1,4,4,4,3,2,3,
463,2021-03-13 13:22:39 UTC,F,2a10,EUR,1,ML,U,3,2,1,4,1,5,5,5,5,4,3,1,4,1,1,1,2,3,2,4,
464,2021-03-13 13:23:56 UTC,F,2a10,EUR,3,MI,R,2,1,2,2,3,2,2,2,1,1,2,1,2,1,1,1,1,3,2,3,
465,2021-03-13 13:27:53 UTC,F,2a10,NR,Plusde5,ML,U,2,3,1,4,1,4,4,4,4,3,1,1,1,1,1,1,1,3,2,1,
466,2021-03-13 13:29:59 UTC,F,2a10,NR,2,ML,PU,2,3,4,4,3,5,5,5,5,2,1,1,1,1,1,2,2,3,2,2,
467,2021-03-13 13:32:06 UTC,F,1a2,NSP,1,ML,PU,2,1,4,4,3,5,5,5,2,1,5,4,3,3,3,4,2,3,2,2,
468,2021-03-13 13:37:08 UTC,F,2a10,EUR,2,MI,R,2,2,1,4,2,5,5,5,5,4,3,1,5,3,1,5,1,3,2,3,
469,2021-03-13 13:42:40 UTC,F,2a10,EUR,1,MI,PU,1,3,4,4,5,5,5,5,5,4,5,1,2,3,4,4,2,3,2,2,
47,2021-02-18 12:26:38 UTC,M,2a10,SBI,2,ASB,PU,0,2,1,2,1,5,5,5,5,5,3,4,4,3,3,2,4,NSP,0,0,
470,2021-03-13 13:43:22 UTC,M,Plusde10,NR,4,MI,R,4,3,3,3,3,3,3,3,5,3,1,3,1,4,4,4,3,3,2,0,
471,2021-03-13 13:51:30 UTC,F,1a2,EUR,3,MI,PU,2,3,1,2,2,5,5,5,5,4,1,1,2,1,2,1,2,3,2,2,Capture des lézards tous les jours et même plusieurs fois par jour
472,2021-03-13 13:57:55 UTC,F,2a10,NSP,2,ML,R,3,2,1,4,1,4,4,4,4,4,1,1,4,3,3,1,3,3,2,3,
473,2021-03-13 14:04:55 UTC,F,2a10,EUR,1,ML,R,3,2,4,3,4,5,5,4,5,3,4,2,2,2,3,4,4,3,2,1,
474,2021-03-13 14:10:57 UTC,F,Moinsde1,NR,2,MI,R,2,2,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,2,4,
475,2021-03-13 14:11:51 UTC,M,Moinsde1,EUR,2,ML,PU,2,3,2,1,4,5,4,4,5,3,1,1,2,1,3,3,5,3,2,1,
476,2021-03-13 14:17:35 UTC,M,2a10,NR,3,MI,R,2,3,3,5,1,4,4,4,5,4,4,3,5,2,3,4,4,3,2,2,Insuffisance rénale et hypertension
477,2021-03-13 14:30:02 UTC,M,1a2,EUR,2,MI,R,3,2,5,2,5,4,5,3,3,1,4,3,2,4,4,3,4,3,2,2,
478,2021-03-13 14:36:05 UTC,F,2a10,EUR,4,MI,R,2,2,3,4,1,4,4,4,3,2,4,1,4,4,1,4,4,3,2,4,
479,2021-03-13 14:57:49 UTC,M,1a2,EUR,2,MI,R,0,3,1,3,2,4,3,3,4,3,1,1,1,1,1,4,4,3,2,2,
48,2021-02-18 13:19:14 UTC,F,2a10,SBI,1,ASB,U,0,2,4,4,5,5,2,2,5,4,2,1,1,3,5,1,5,NSP,0,0,
480,2021-03-13 15:42:33 UTC,F,2a10,MCO,3,MI,R,2,3,1,5,5,5,5,5,5,2,1,1,4,5,1,1,5,3,2,2,"propriété close avec cloture et collier antifugue, le chat ne chasse que sur 980m carrés"
481,2021-03-13 15:52:12 UTC,M,2a10,EUR,4,MI,R,3,2,4,2,1,5,5,4,5,4,2,3,3,1,2,3,4,3,2,3,Donne la patte
482,2021-03-13 16:20:19 UTC,F,1a2,EUR,2,MI,R,2,2,1,1,4,4,4,4,4,3,2,1,3,2,3,3,3,3,2,3,Dominant ou soumis selon le chat face à lui
483,2021-03-13 16:22:22 UTC,F,Plusde10,CHA,3,MI,R,3,1,4,5,4,4,4,4,2,1,1,1,2,3,2,2,4,3,2,2,
484,2021-03-13 16:30:01 UTC,M,Plusde10,NR,2,ML,R,3,2,4,4,1,4,4,4,4,4,2,1,1,1,1,2,4,3,2,2,
485,2021-03-13 16:40:37 UTC,F,2a10,EUR,3,MI,R,3,2,3,4,4,4,4,4,3,2,4,1,1,1,1,3,1,3,2,4,
486,2021-03-13 16:43:38 UTC,F,Plusde10,EUR,2,ML,R,2,1,4,4,4,2,5,2,1,2,4,4,2,4,4,4,3,3,2,4,
487,2021-03-13 17:10:38 UTC,M,2a10,NR,1,MI,R,3,2,4,2,5,5,5,5,5,2,5,1,4,5,3,5,3,3,2,3,
488,2021-03-13 17:38:47 UTC,F,2a10,RAG,2,ML,R,2,2,4,4,4,3,4,3,3,1,3,1,2,1,1,5,2,3,2,2,
489,2021-03-13 18:05:34 UTC,F,2a10,EUR,1,ML,R,2,2,3,5,1,5,5,5,2,3,4,1,3,5,1,5,1,3,2,3,
49,2021-02-18 14:44:05 UTC,M,Moinsde1,EUR,2,ASB,R,0,2,1,4,3,5,4,4,5,5,1,1,1,1,1,4,3,NSP,0,0,
490,2021-03-13 18:08:19 UTC,F,2a10,NR,1,ML,R,1,3,5,5,4,5,5,5,5,3,5,1,1,5,1,1,1,3,2,2,
491,2021-03-13 18:26:37 UTC,F,2a10,EUR,2,ML,PU,3,2,4,4,4,4,5,5,5,5,4,2,3,5,4,4,3,3,2,2,
492,2021-03-13 18:36:59 UTC,F,2a10,EUR,2,ML,R,3,3,2,4,2,5,5,4,3,1,2,3,4,2,4,4,3,3,2,3,
493,2021-03-13 18:45:42 UTC,F,2a10,EUR,2,MI,R,2,2,4,4,5,5,5,5,5,2,5,1,1,1,1,1,1,3,2,3,
494,2021-03-13 18:58:19 UTC,M,Plusde10,NR,2,ML,R,4,1,4,4,4,5,5,5,2,2,5,4,4,4,4,2,2,3,2,3,
495,2021-03-13 19:04:02 UTC,M,2a10,BEN,1,MI,R,2,2,2,2,4,5,4,4,4,3,2,2,2,3,3,4,2,3,2,3,
496,2021-03-13 19:05:05 UTC,F,2a10,EUR,1,ML,PU,3,1,1,5,1,4,4,5,4,4,4,1,2,4,4,3,1,3,2,4,Cohabitation avec une chienne
497,2021-03-13 19:15:00 UTC,F,1a2,EUR,4,ML,R,2,2,4,4,4,5,5,5,5,4,2,3,4,1,1,1,4,3,2,1,
498,2021-03-13 20:22:29 UTC,M,2a10,EUR,4,ML,R,3,3,1,4,3,4,4,5,4,3,3,3,5,3,3,3,3,3,2,3,
499,2021-03-13 20:27:26 UTC,M,2a10,EUR,4,ML,R,2,2,2,2,2,4,4,2,3,1,3,5,2,1,4,3,3,3,2,3,
5,2021-03-13 18:55:59 UTC,F,1a2,EUR,1,ASB,U,0,3,2,4,3,4,4,3,4,3,3,1,1,1,1,2,3,NSP,1,1,Mon chat vit aussi bien intérieur qu’en extérieur tout dépend où je suis. Elle s’adapte très facilement au lieu de vit et adapte son attitude. Nous sommes très proches et elle s’adapte à mon ressenti
50,2021-02-18 14:59:13 UTC,M,1a2,EUR,2,ASB,PU,0,3,1,4,1,4,2,4,5,5,1,3,3,1,5,3,5,NSP,0,0,"C'est un chat ataxique, donc n'a  pas tout à fait le comportement d'un chat commun"
500,2021-03-13 20:40:41 UTC,M,2a10,Autre,Plusde5,MI,R,2,2,3,4,1,5,5,5,5,2,4,2,3,3,4,3,2,3,2,2,
501,2021-03-13 20:51:03 UTC,F,Plusde10,EUR,1,MI,R,3,2,4,5,2,4,5,4,4,3,3,2,2,4,3,3,2,3,2,2,
502,2021-03-13 21:23:03 UTC,M,2a10,EUR,1,MI,R,3,2,2,4,3,5,2,3,5,4,2,1,3,2,2,4,4,3,2,2,
503,2021-03-13 21:23:18 UTC,M,2a10,EUR,4,MI,R,2,3,1,2,1,2,2,2,2,2,1,2,1,1,2,2,1,3,2,4,
504,2021-03-14 00:05:02 UTC,F,2a10,EUR,4,MI,R,2,2,1,4,5,5,5,5,5,1,5,4,4,5,5,3,1,3,2,3,
505,2021-03-14 01:00:58 UTC,M,1a2,EUR,3,MI,PU,3,3,1,3,1,4,1,3,5,5,1,1,1,1,3,5,5,3,2,4,
506,2021-03-14 03:08:32 UTC,M,2a10,EUR,2,ML,PU,3,1,2,4,2,4,4,4,5,4,2,1,2,2,4,4,2,3,2,2,
507,2021-03-14 04:11:28 UTC,F,2a10,EUR,5,MI,R,3,2,1,1,1,5,5,5,5,5,3,3,5,3,4,3,1,3,2,2,
508,2021-03-14 05:59:11 UTC,M,Plusde10,EUR,1,ML,U,2,3,4,3,1,1,1,1,3,1,3,1,5,3,1,1,3,3,2,1,"Il a maintenant 15 ans, est en très bonne forme mais moins actif qu'il ne le fut. Et très méfiant avec les gens. C'était un bébé de 3 mois que j'ai recueilli et avait dû être maltraité.."
509,2021-03-14 08:13:08 UTC,F,2a10,EUR,Plusde5,MI,R,2,3,4,5,1,5,5,4,5,1,3,1,3,1,4,4,2,3,2,3,"Depuis son accident, elle est restée handicapés mais elle s'est adaptée"
51,2021-02-18 19:36:45 UTC,M,Moinsde1,MCO,Plusde5,MI,R,0,3,1,3,1,5,4,4,5,3,2,1,5,1,4,2,2,NSP,0,0,"Il miaule bcp pour communiquer avec nous. Et recherche le contact humain. Accueille lorsqu on revient à la maison comme "" un chien """
510,2021-03-14 09:13:18 UTC,F,2a10,EUR,1,MI,PU,3,2,3,2,3,5,5,5,4,2,4,1,5,3,2,4,2,3,2,4,
511,2021-03-14 09:19:04 UTC,M,2a10,NR,3,MI,R,3,2,1,4,1,5,5,5,3,3,5,1,3,3,3,3,3,3,2,3,
512,2021-03-14 10:53:56 UTC,M,2a10,EUR,3,MI,R,3,2,1,5,1,4,2,4,5,4,3,3,4,3,2,4,1,3,2,4,Il a déjà ramené un lievre qui devait faire son poids. C'est un chasseur hors paire
513,2021-03-14 10:55:42 UTC,M,2a10,EUR,4,ML,R,2,3,1,3,1,4,4,4,4,1,3,1,1,1,3,4,3,3,2,4,
514,2021-03-14 11:04:40 UTC,F,2a10,EUR,3,MI,R,2,2,5,4,4,5,5,4,5,2,4,1,1,4,1,4,4,3,2,2,
515,2021-03-14 11:21:46 UTC,M,Plusde10,EUR,3,ML,R,2,2,1,2,2,4,4,3,4,1,3,3,2,3,4,4,4,3,2,1,
516,2021-03-14 12:42:27 UTC,M,2a10,NSP,Plusde5,MI,R,2,2,2,5,3,4,4,4,5,5,3,1,3,1,1,4,5,3,2,2,
517,2021-03-14 14:30:12 UTC,M,2a10,EUR,1,MI,R,3,2,5,4,5,3,5,4,5,1,3,1,1,3,3,4,4,3,2,3,
518,2021-03-14 15:37:10 UTC,F,2a10,PER,3,MI,R,1,2,2,4,3,5,3,5,5,5,1,1,3,3,3,3,4,3,2,3,Comprend le bien et le mal
519,2021-03-14 17:01:28 UTC,M,2a10,MCO,2,ML,PU,1,2,4,4,4,4,4,4,2,4,4,2,2,2,2,4,2,3,2,2,"2 chats à la maison 
Ce premier sondage concerne le chat Nuage 
Je vais remplir un 2ème sondage pour le 2ème chat (Tigrou) car n’ayant pas la même race le comportement est totalement différent"
52,2021-02-18 20:15:30 UTC,F,Moinsde1,MCO,2,ASB,U,0,2,1,2,1,5,5,5,5,4,1,4,2,1,3,4,5,NSP,0,0,
520,2021-03-14 18:41:05 UTC,F,1a2,EUR,3,MI,R,3,1,4,4,4,4,4,4,4,1,4,3,1,4,4,1,3,3,2,4,
521,2021-03-14 19:36:36 UTC,F,2a10,NR,2,MI,R,2,2,4,4,4,4,4,4,4,1,4,1,1,1,1,4,2,3,2,3,
522,2021-03-14 21:49:01 UTC,M,Plusde10,EUR,2,ML,PU,2,3,4,2,1,5,5,4,5,4,5,2,5,4,4,4,1,3,2,2,Il est possessif
523,2021-03-14 21:51:03 UTC,F,Plusde10,EUR,2,AAB,U,1,1,4,3,2,5,5,5,4,2,2,1,2,2,5,4,1,3,2,0,"Mon chat a tué presque tous les oiseaux du jardin et les mulots pendant des années, à présent elle est vieille et se contente de chasser le lézard."
524,2021-03-14 23:53:05 UTC,F,2a10,EUR,2,MI,PU,2,2,3,2,1,3,2,4,2,3,4,2,3,5,3,5,3,3,2,2,
525,2021-03-15 08:42:04 UTC,F,2a10,EUR,3,MI,R,3,2,3,3,1,3,3,3,3,2,3,1,2,3,1,1,2,3,2,3,
526,2021-03-15 09:59:42 UTC,M,Moinsde1,NR,Plusde5,MI,R,3,3,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,4,
527,2021-03-15 13:00:07 UTC,M,Moinsde1,Autre,1,MI,R,3,2,3,3,1,5,4,5,4,3,1,3,3,4,1,2,2,3,2,2,
528,2021-03-15 13:42:09 UTC,M,2a10,NR,1,MI,R,4,1,3,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,2,2,
529,2021-03-15 18:05:58 UTC,M,2a10,EUR,Plusde5,MI,R,3,2,1,4,1,4,4,4,5,5,2,1,1,1,3,4,3,3,2,4,
53,2021-02-18 20:30:10 UTC,M,2a10,PER,1,MI,PU,0,2,1,5,1,5,5,5,5,3,5,3,1,1,5,5,3,NSP,0,0,
530,2021-03-15 18:11:30 UTC,F,2a10,EUR,Plusde5,MI,R,2,2,1,3,2,2,2,3,4,4,4,5,5,4,4,4,3,3,2,3,
531,2021-03-15 21:29:01 UTC,M,2a10,NR,Plusde5,MI,R,3,2,1,4,1,4,5,5,5,4,3,3,4,4,4,4,3,3,2,3,
532,2021-02-09 16:50:51 UTC,M,1a2,NR,1,MI,R,2,2,5,3,3,3,5,5,4,1,3,1,2,2,2,2,2,3,2,3,
533,2021-02-09 17:54:16 UTC,F,2a10,NR,1,MI,R,3,1,2,4,2,4,5,4,2,1,5,2,4,5,2,4,2,3,2,2,
534,2021-02-09 19:15:52 UTC,M,2a10,NR,2,ML,R,3,1,1,1,1,4,5,5,1,1,5,4,4,4,5,1,5,3,2,2,
535,2021-02-09 19:39:30 UTC,M,Plusde10,NR,2,MI,R,2,1,1,4,2,2,2,2,5,5,2,2,4,1,2,5,4,3,2,2,
536,2021-02-09 19:41:18 UTC,F,Plusde10,NR,2,MI,R,2,1,4,4,5,4,5,3,3,2,4,2,2,4,4,5,4,3,2,2,
537,2021-02-10 13:41:41 UTC,M,Plusde10,NR,3,MI,R,3,2,4,2,1,4,4,4,4,1,3,4,5,5,5,1,3,3,2,4,
538,2021-02-10 15:01:47 UTC,M,Plusde10,EUR,1,MI,R,4,2,2,5,3,4,3,4,4,3,4,1,3,4,2,4,2,3,2,2,
539,2021-02-10 16:32:12 UTC,F,2a10,NR,5,MI,R,3,1,3,4,4,4,4,3,4,3,3,1,1,2,1,3,3,3,2,3,
54,2021-02-18 23:10:08 UTC,M,Moinsde1,BEN,1,ASB,PU,0,2,4,2,3,3,4,4,4,5,4,2,4,3,3,4,5,NSP,0,0,Chasse les araignées
540,2021-02-10 19:50:55 UTC,M,2a10,NR,3,MI,R,3,2,1,4,1,5,5,5,5,5,1,1,1,2,1,3,3,3,2,4,
541,2021-02-10 19:58:27 UTC,F,Plusde10,NSP,1,MI,R,2,2,2,5,2,5,5,3,4,2,4,1,3,4,3,3,4,3,2,2,
542,2021-02-11 13:47:46 UTC,M,2a10,NSP,1,AAB,PU,3,1,4,4,4,3,4,3,3,3,4,1,2,2,2,4,4,3,2,2,
543,2021-02-11 21:27:21 UTC,F,1a2,SBI,1,AAB,U,1,3,1,1,2,5,5,5,5,4,3,4,5,1,3,2,5,3,1,3,
544,2021-02-11 21:30:10 UTC,M,Moinsde1,Autre,2,MI,R,1,2,2,5,2,5,5,5,5,5,5,1,1,3,1,5,4,3,1,1,
545,2021-02-11 22:06:37 UTC,M,2a10,SBI,2,MI,R,2,2,2,4,2,5,4,5,4,2,2,2,4,2,2,2,2,3,1,0,
546,2021-02-11 22:10:50 UTC,F,2a10,SBI,5,ML,U,1,3,3,3,3,3,3,4,5,5,4,3,3,3,3,3,1,3,1,1,
547,2021-02-11 23:36:10 UTC,M,1a2,SBI,4,MI,R,1,3,1,1,1,5,4,5,4,5,3,2,1,1,1,3,2,3,1,1,
548,2021-02-12 07:15:28 UTC,F,Plusde10,NR,1,MI,PU,2,1,5,5,2,3,4,4,2,1,5,3,3,3,3,4,2,3,1,2,
549,2021-02-12 08:59:25 UTC,M,2a10,NR,2,MI,R,3,1,2,3,4,4,4,4,4,4,3,2,1,1,3,4,3,3,1,4,"J'ai répondu au questionnaire par rapport à mon chat M, les réponses aurait été complètement différente pour ma minette, dommage de ne pas avoir la possibilité de répondre pour 2 chats"
55,2021-02-18 23:23:10 UTC,F,Moinsde1,SBI,2,ASB,R,0,3,1,5,1,5,4,5,5,5,1,1,3,1,3,4,1,NSP,0,0,
550,2021-02-12 09:54:55 UTC,F,2a10,SBI,1,ML,U,1,2,4,4,5,5,4,4,5,2,3,2,2,4,1,3,3,3,1,0,"L’hiver sort très peu ( - d’une heure par jour ) mais au beau jour aime rester dehors , au soleil ou à L’ombre un peu caché, à dormir ou à regarder les oiseaux ."
551,2021-02-12 23:11:31 UTC,M,Moinsde1,NR,2,MI,U,2,3,1,2,1,4,3,4,4,2,2,4,4,4,3,3,4,3,1,3,
552,2021-02-13 09:21:11 UTC,M,2a10,Autre,Plusde5,MI,R,1,3,2,4,4,5,5,5,5,4,2,1,4,1,4,2,4,3,1,1,
553,2021-02-13 12:50:23 UTC,M,Moinsde1,EUR,5,ML,U,3,2,2,2,3,4,4,4,5,4,3,1,1,1,3,3,4,3,1,1,
554,2021-02-13 13:03:26 UTC,M,2a10,Autre,3,ML,PU,1,2,1,2,2,5,4,3,5,5,1,2,3,3,4,4,4,3,1,0,Race oriental
555,2021-02-13 13:12:39 UTC,M,Plusde10,EUR,Plusde5,MI,R,3,2,1,4,1,5,2,4,5,5,2,1,3,1,2,4,4,3,1,3,
556,2021-02-13 14:26:50 UTC,M,Plusde10,EUR,1,ML,PU,2,1,2,2,1,4,4,4,4,4,3,2,3,2,4,4,4,3,1,0,
557,2021-02-13 16:58:07 UTC,F,2a10,EUR,1,ML,R,1,2,5,4,2,4,5,4,2,1,4,1,3,5,2,4,4,3,1,2,
558,2021-02-13 18:05:40 UTC,F,2a10,EUR,1,ML,PU,2,3,4,4,4,5,5,5,2,4,4,1,2,4,4,5,2,3,1,2,"Elle aime être brossée, elle vient nous demander et se met à un endroit précis pour cela. Elle sait se faire comprendre"
559,2021-02-13 18:15:37 UTC,M,2a10,EUR,4,AAB,PU,2,2,2,2,2,3,3,2,4,4,4,4,2,2,1,3,4,3,1,0,
56,2021-02-18 23:48:20 UTC,M,1a2,BEN,1,ML,R,1,2,2,2,2,4,3,4,4,4,4,4,4,3,4,3,3,NSP,0,0,
560,2021-02-15 17:01:00 UTC,F,2a10,NR,3,MI,R,2,3,2,4,5,5,5,5,5,5,2,1,1,1,2,5,2,3,1,3,
561,2021-02-15 18:55:36 UTC,M,2a10,NR,2,ML,PU,2,2,3,4,3,3,3,3,5,5,3,2,3,3,3,4,3,3,1,2,
562,2021-02-15 20:47:31 UTC,F,1a2,EUR,4,ML,R,2,2,4,4,4,5,5,5,5,5,1,1,1,1,1,4,3,3,1,2,
563,2021-02-15 20:58:50 UTC,M,2a10,MCO,3,MI,R,2,2,4,4,1,5,5,5,4,3,2,1,3,1,3,4,3,3,1,4,
564,2021-02-16 08:51:16 UTC,M,2a10,PER,1,ML,PU,3,1,4,4,2,3,4,2,4,4,4,3,3,4,4,2,4,3,1,1,
565,2021-02-16 09:18:58 UTC,M,2a10,PER,2,AAB,U,2,2,3,3,4,4,4,4,5,4,2,3,4,2,3,4,5,3,1,0,
566,2021-02-16 12:51:11 UTC,F,Plusde10,PER,2,MI,R,2,2,1,4,1,4,4,3,4,1,4,1,4,2,3,4,1,3,1,1,
567,2021-02-16 18:25:05 UTC,F,Moinsde1,EUR,Plusde5,MI,R,2,2,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,3,1,2,
568,2021-02-16 20:01:06 UTC,M,2a10,NR,2,MI,R,3,2,1,1,1,5,3,5,5,4,1,1,1,1,4,1,3,3,1,4,Il chasse aussi les lézards.
569,2021-02-16 23:46:45 UTC,M,Plusde10,EUR,4,ML,PU,4,1,2,4,1,4,4,4,4,4,5,3,4,3,3,3,2,3,1,1,
57,2021-02-19 09:20:41 UTC,M,2a10,SBI,1,AAB,U,0,3,1,1,2,4,3,3,4,4,2,2,3,2,3,4,4,NSP,0,0,
570,2021-02-17 20:06:40 UTC,M,2a10,MCO,1,MI,R,2,3,1,1,1,5,5,4,5,5,1,1,4,1,4,4,4,3,1,0,Chat qui sort que l’été sous surveillance!
571,2021-02-17 20:21:56 UTC,M,2a10,MCO,4,MI,PU,2,1,4,4,2,3,5,5,4,1,2,2,2,2,3,2,3,3,1,2,
572,2021-02-17 22:23:02 UTC,F,2a10,BEN,2,ML,R,2,1,2,2,1,4,5,5,4,4,2,3,4,4,3,4,2,3,1,2,
573,2021-02-17 23:53:52 UTC,M,1a2,BEN,1,ML,U,1,3,1,1,3,4,4,4,5,5,2,1,3,3,3,4,5,3,1,0,
574,2021-02-18 07:30:26 UTC,M,2a10,MCO,2,MI,PU,1,2,1,3,1,5,5,5,5,5,1,1,5,1,1,5,5,3,1,2,
575,2021-02-18 08:09:15 UTC,M,1a2,BEN,1,ML,R,2,2,1,3,1,4,3,3,4,4,1,1,1,1,1,4,4,3,1,2,
576,2021-02-18 09:29:39 UTC,M,1a2,MCO,5,MI,R,2,2,1,4,1,4,5,4,5,5,1,1,2,2,1,4,4,3,1,1,
577,2021-02-18 09:56:18 UTC,F,2a10,NR,5,MI,U,1,3,2,2,1,5,4,2,5,4,1,1,4,3,2,4,3,3,1,1,
578,2021-02-18 09:56:21 UTC,F,2a10,SBI,3,MI,R,2,3,1,4,3,4,5,5,5,2,2,1,1,1,1,4,5,3,1,2,
579,2021-02-18 10:00:10 UTC,M,2a10,MCO,3,MI,R,2,3,4,4,1,4,4,4,5,4,1,2,1,1,2,4,4,3,1,2,
58,2021-02-19 14:44:22 UTC,M,Plusde10,EUR,2,ASB,U,0,3,2,4,1,4,4,3,5,4,4,3,4,4,3,4,3,NSP,0,0,"Il à 20 ans, ne sort pas. Par contre, des qu’il voit une mouche ou autre il bondit dessus"
580,2021-02-18 10:38:32 UTC,F,2a10,EUR,4,ML,PU,3,2,1,3,1,4,4,4,3,3,4,4,4,4,4,2,2,3,1,2,
581,2021-02-18 13:07:26 UTC,F,2a10,ORI,1,ML,R,2,3,5,5,3,5,5,4,2,3,5,1,5,4,1,3,1,3,1,3,
582,2021-02-18 13:14:48 UTC,F,2a10,SBI,1,MI,R,1,2,2,3,2,5,4,5,5,5,3,3,3,3,4,4,3,3,1,2,Mon chat profite de l'extérieur et de mon jardin attaché à une longe de 8 à 10 mètres...
583,2021-02-18 16:16:37 UTC,F,1a2,EUR,Plusde5,MI,R,4,2,1,5,1,5,2,3,5,3,1,1,1,1,1,5,3,3,1,1,
584,2021-02-18 21:10:51 UTC,M,2a10,BEN,3,MI,PU,2,2,2,3,1,4,4,4,4,4,2,2,5,3,4,4,4,3,1,1,
585,2021-02-18 22:08:24 UTC,M,2a10,EUR,2,ML,U,2,2,5,5,4,3,5,5,4,4,4,4,5,5,5,3,1,3,1,1,
586,2021-02-19 00:56:47 UTC,F,1a2,SBI,Plusde5,ML,U,2,2,1,3,1,4,4,5,4,5,2,4,2,2,4,3,2,3,1,1,
587,2021-02-19 13:03:19 UTC,F,Plusde10,EUR,1,MI,R,2,2,3,5,4,4,4,4,5,2,2,1,3,5,3,3,3,3,1,2,"Très bavarde, aime qu’on la brosse plusieurs fois par jour"
588,2021-03-06 14:43:33 UTC,F,Plusde10,NR,2,MI,R,1,2,1,5,4,5,5,5,5,5,4,1,4,4,3,4,3,3,1,2,
589,2021-03-06 15:16:38 UTC,M,2a10,NR,3,ML,U,3,2,1,3,1,5,5,5,5,4,2,2,4,2,1,1,4,3,1,1,
59,2021-02-19 16:29:50 UTC,F,2a10,BEN,2,ML,PU,0,2,2,2,3,5,5,5,4,4,1,1,1,3,1,5,1,NSP,0,0,
590,2021-03-06 15:52:00 UTC,M,2a10,EUR,1,MI,R,2,2,4,5,4,4,4,4,3,2,4,1,2,2,2,2,3,3,1,2,
591,2021-03-06 16:17:15 UTC,F,1a2,BRI,1,ML,U,2,2,2,4,2,3,2,3,4,4,2,2,3,3,2,4,3,3,1,1,
592,2021-03-06 16:42:36 UTC,M,1a2,BRI,2,MI,R,2,2,3,5,1,4,3,5,5,5,4,3,1,2,1,4,2,3,1,4,
593,2021-03-06 16:43:35 UTC,F,2a10,BRI,2,MI,R,2,2,4,4,2,5,5,5,4,2,5,1,4,4,3,2,2,3,1,2,
594,2021-03-06 16:44:37 UTC,M,1a2,CHA,2,MI,R,3,3,1,4,3,5,4,5,4,4,2,2,4,2,4,3,4,3,1,4,
595,2021-03-06 16:47:32 UTC,M,2a10,ORI,2,MI,R,3,3,5,5,5,5,4,3,5,2,5,2,2,2,2,4,4,3,1,4,
596,2021-03-06 17:24:08 UTC,M,Plusde10,NR,1,MI,PU,3,2,1,5,1,4,4,5,5,5,3,1,4,2,1,5,2,3,1,4,
597,2021-03-06 17:37:19 UTC,M,Plusde10,EUR,1,MI,R,2,2,4,4,3,4,5,2,3,1,5,3,3,5,5,1,4,3,1,2,
598,2021-03-06 17:41:03 UTC,F,2a10,EUR,3,ML,U,3,2,1,4,2,5,5,3,5,5,1,1,1,4,3,4,4,3,1,3,
599,2021-03-06 17:41:05 UTC,M,2a10,NR,2,MI,PU,2,1,1,4,4,4,3,3,2,5,3,3,4,1,1,4,5,3,1,2,
6,2021-03-14 07:30:10 UTC,M,2a10,Autre,3,ASB,PU,0,3,1,4,3,5,4,5,5,4,2,4,4,3,5,5,5,NSP,1,0,
60,2021-02-21 11:40:34 UTC,F,2a10,MCO,5,ML,R,0,2,2,5,3,4,5,4,5,5,1,5,3,2,1,2,4,NSP,0,0,
600,2021-03-06 17:41:26 UTC,M,2a10,BRI,1,ML,R,2,2,1,4,2,5,5,4,5,4,2,2,2,3,1,4,1,3,1,0,
601,2021-03-06 17:46:36 UTC,M,2a10,SBI,2,MI,R,2,2,3,5,2,5,3,3,5,1,3,3,4,4,3,3,3,3,1,4,
602,2021-03-06 17:48:04 UTC,F,2a10,NR,2,MI,PU,2,2,4,3,4,3,4,3,2,3,4,2,4,4,4,3,4,3,1,1,
603,2021-03-06 17:51:01 UTC,F,2a10,MCO,4,MI,R,2,2,4,4,2,5,5,4,3,3,5,1,5,4,3,3,2,3,1,1,
604,2021-03-06 17:51:14 UTC,M,Moinsde1,TUV,2,ML,U,1,3,1,4,2,4,4,4,4,4,3,3,3,3,4,3,4,3,1,1,
605,2021-03-06 17:56:47 UTC,M,Plusde10,EUR,2,MI,R,3,2,1,4,3,4,4,4,2,3,4,1,2,2,4,4,3,3,1,1,
606,2021-03-06 18:03:27 UTC,M,1a2,Autre,1,MI,R,2,2,4,4,3,5,5,4,4,4,3,4,3,4,3,3,3,3,1,4,"Il capture ses proies les rapporte à la maison pour jouer avec avant de les manger. Il rentre pratiquement tout les soir pour dormir avec nous,je secoue ses croquettes et rentre. Depuis qu'il a été culbuter par une voiture il s'éloigne pas trop et a régulièrement des amis chats qui viennent dans la cour je leur donne de croquettes aussi et joue avec ou parte ensemble en vadrouille."
